type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
ccdata,20140123173611,,PARK CHECK,,,2999 N. Arkadiou St
mbdata,20140123173617,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,
mbdata,20140123173617,junkman377,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123173617,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,
mbdata,20140123173617,dirtdigger334,"A tear is 1% water, 99% feelings #POK #Rally #Grammar",,,
mbdata,20140123173642,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,
mbdata,20140123173642,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",,,
mbdata,20140123173655,slamrjamr,"RT @Officia1AbilaPost Elian discovered alive, living in Tethys. smad.co.kronos/xx3942",,,
mbdata,20140123173709,superhero447,I trust this goodstuff.kronos/links #abilasFinest,,,
mbdata,20140123173709,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,20140123173731,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,
mbdata,20140123173731,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,20140123173731,cheapgoods998,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,
mbdata,20140123173731,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,
mbdata,20140123173738,farmboy,RT @FriendsOfKronos figured it out: POK are hippy terrorists,,,
mbdata,20140123173753,KronosQuoth,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally,,,
mbdata,20140123173802,Viktor-E,Viktor-E covers th Joni Mitchell classis Big Yellow Taxi,,,
mbdata,20140123173802,truthforcadau,great new song from Viktor-E! River Soldiers is so powerful #POKRallyinthePark #viktor-e,36.051,24.854,
ccdata,20140123173802,,BUSINESS CHECK,,,S. Achilleos St / S. Utanfor St
mbdata,20140123173814,SaveOurWildlands,Everyone here at the POK rally is getting in the mood with music!,,,
mbdata,20140123173814,ReggieWassali,River Soldiers new favorite! #Viktor-E #POKRally,,,
ccdata,20140123173814,,INCOMPLETE CALL FOR POLICE,,,N/A
mbdata,20140123173824,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,
mbdata,20140123173824,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,20140123173824,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
mbdata,20140123173852,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,20140123173852,KronosQuoth,"The number one reason people fail in life is because they listen to their friends, family, and neighbors.  #POKRally #HI",,,
mbdata,20140123173852,KronosQuoth,Our consciousness arises and subsides in mortal success #POKRally #HI,,,
ccdata,20140123173900,,TRAFFIC STOP,,,2014 Sannan Pky
mbdata,20140123173916,KronosQuoth,Education costs money.  But then so does ignorance.  #KronosStar #POKRally,,,
mbdata,20140123173916,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,,,
mbdata,20140123173916,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,20140123173940,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123173940,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,
mbdata,20140123173940,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,
mbdata,20140123174000,junk99902,Booking Abila City Park for the Human Trafficking rally in March #SavePeople,,,
mbdata,20140123174006,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,
mbdata,20140123174006,junkman377,He who hesitates is lost! #KronosStar #POKRally,,,
mbdata,20140123174006,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,
mbdata,20140123174006,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,
mbdata,20140123174032,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,20140123174052,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,
mbdata,20140123174056,POK,Bert invites everyone to sing along with their next song,,,
ccdata,20140123174056,,SUBJECT STOP,,,N. Berlau St / N. Taxiarchon Ave
ccdata,20140123174100,,DISTURBANCE-NOISE,,,4777 N. Arkadou St
mbdata,20140123174102,siliconKing,RT @truthforcadau great new song from Viktor-E! River Soldiers is so powerful #POKRallyinthePark #viktor-e,,,
mbdata,20140123174122,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,20140123174150,KronosQuoth,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI",,,
mbdata,20140123174200,Viktor-E,"Viktor-E sings ""Big Yellow Taxi"" by Joni Mitchell, one of the greatest songwriters of our time",,,
mbdata,20140123174200,anaregents,Viktor-E is playing Joni Mitchell's Big Yellow Taxi. Great song,,,
mbdata,20140123174200,footfingers,corrupt Tethan corporations pollute your land and kill your children #POK,36.054,24.902,
mbdata,20140123174200,Officia1AbilaPost,Abila police corruption scandal - the #POK connection.  smad.co.kronos/1s923k9,,,
ccdata,20140123174200,,VEHICLE ACCIDENT-REPORT,,,Vissaraki St / Rist Way
mbdata,20140123174214,slamrjamr,RT @ReggieWassali River Soldiers new favorite! #Viktor-E #POKRally,,,
mbdata,20140123174219,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123174219,KronosQuoth,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally",,,
mbdata,20140123174231,POK,everyone here at the POK Rally in the Park is singing along with Viktor-E to Mitchell's Big Yellow Taxi,,,
mbdata,20140123174231,SaveOurWildlands,Crowd is wild over music from Viktor-E,,,
mbdata,20140123174231,FriendsOfKronos,POK teror destroys Joni Mitchell song - never think of it the same,,,
ccdata,20140123174231,,TRAFFIC STOP,,,N. Alexandrias St / N. Evzonon St
mbdata,20140123174241,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,
mbdata,20140123174241,rockinHW,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,
mbdata,20140123174241,eazymoney,I recommend this site #abila dates.kronos/clickhere,,,
mbdata,20140123174241,KronosQuoth,"If you do what you always did, you will get what you always got.  #POKRally #HI",,,
mbdata,20140123174300,sarajane,RT @junk99902 Booking Abila City Park for the Human Trafficking rally in March #SavePeople,,,
mbdata,20140123174306,KronosQuoth,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI",,,
mbdata,20140123174306,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",,,
mbdata,20140123174306,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,,,
mbdata,20140123174309,Viktor-E,Bert credits Joni Mitchell with inspiring him to show his community activism through music.,,,
mbdata,20140123174309,ourcountryourrights,why do they hate us for wanting clean water? their hate is irrational,,,
ccdata,20140123174309,,MISDEMEANOR ASSAULT-IN PROGRESS,,,2211 N. Artakis St
mbdata,20140123174333,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,
mbdata,20140123174356,courage4life,RT @POK Bert invites everyone to sing along with their next song,,,
mbdata,20140123174400,joyce101,RT @Officia1AbilaPost Abila police corruption scandal - the #POK connection.  smad.co.kronos/1s923k9,,,
mbdata,20140123174400,POK,What an enthusiastic response from the crowd to Viktor-E!,,,
mbdata,20140123174400,footfingers,"people of Kronos, rise up and take your country back! #POK",36.054,24.902,
ccdata,20140123174400,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,1439 N. Utanfor St
mbdata,20140123174403,maskedWoman101,Hi! I advise you to visit this link hottips.kronos/trading #abila,,,
mbdata,20140123174403,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,
mbdata,20140123174409,vonneka,RT @Viktor-E Bert credits Joni Mitchell with inspiring him to show his community activism through music.,,,
mbdata,20140123174425,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,
mbdata,20140123174425,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",,,
mbdata,20140123174425,KronosQuoth,Success does not consist in never making mistakes but in never making the same one a second time.  #POKRally #HI,,,
mbdata,20140123174430,SaveOurWildlands,A lot of passionate singing at Abila City Park today - all for a great cause,,,
mbdata,20140123174446,meds4realz43,He who hesitates is lost! #KronosStar #POKRally,,,
mbdata,20140123174446,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,
mbdata,20140123174500,muppiesRock,RT @footfingers corrupt Tethan corporations pollute your land and kill your children #POK,,,
mbdata,20140123174500,maha_Homeland,Viktor-E is bringing their special blend of inspiration and music to the POK Rally in the Park!,,,
mbdata,20140123174512,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,
mbdata,20140123174512,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,
mbdata,20140123174512,KronosQuoth,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally,,,
mbdata,20140123174543,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,20140123174611,Viktor-E,"There's still time to join the band at the Abila City Park, Viktor-E will be playing after the POk presentations are done!",,,
ccdata,20140123174611,,ALARM-SECURE NO CRIME,,,2411 N. Averof St
mbdata,20140123174614,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,
mbdata,20140123174614,whiteprotein,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired,,,
mbdata,20140123174631,BlueVelvet,RT @POK everyone here at the POK Rally in the Park is singing along with Viktor-E to Mitchell's Big Yellow Taxi,,,
mbdata,20140123174637,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,
mbdata,20140123174708,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,
mbdata,20140123174708,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,
mbdata,20140123174731,carjunkers,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,
mbdata,20140123174731,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,
mbdata,20140123174731,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,
mbdata,20140123174731,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,
mbdata,20140123174755,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123174800,gardener4958,RT @maha_Homeland Viktor-E is bringing their special blend of inspiration and music to the POK Rally in the Park!,,,
mbdata,20140123174800,maha_Homeland,Professor Lorenzo Di Stefano teaches environmental science at Abila U,,,
mbdata,20140123174800,truthforcadau,classic cover of a classic song Big Yellow Taxi is one of the best! #viktor-e #POKRallyinthepark,36.051,24.854,
mbdata,20140123174813,POK,Sylvia thanks Viktor-E for joining the POK rally today and looks forward to more music later today,,,
mbdata,20140123174823,KronosQuoth,"Everything has beauty, but not everyone can see.  #KronosStar #POKRally",,,
mbdata,20140123174823,junkman377,You look different in this photo. pics.kronos/pics  #abila #pictures,,,
mbdata,20140123174851,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",,,
mbdata,20140123174851,KronosQuoth,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally,,,
mbdata,20140123174851,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,,,
mbdata,20140123174900,POK,Next up is Professor Lorenzo Di Stefano of Univ of Abila to talk about corporate social responsibility,,,
mbdata,20140123174900,truthforcadau,Viktor-E should collaborate with Joni Mitchell #wishfulthinking,36.051,24.854,
ccdata,20140123174900,,VEHICLE ACCIDENT-REPORT,,,N. Pilau St / N. Barwyn St
mbdata,20140123174918,KronosQuoth,You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI,,,
mbdata,20140123174918,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,
mbdata,20140123174918,KronosQuoth,The starting point of all achievement is desire.  #POKRally #HI,,,
mbdata,20140123174918,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,
mbdata,20140123174927,maha_Homeland,Prof Di Stefano is a distinguised member of the UofA faculty,,,
mbdata,20140123174927,Viktor-E,Viktor-E wants to thank all the fans who have turned out for a great rally today.,,,
mbdata,20140123174943,eazymoney,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,
mbdata,20140123174943,maskedWoman101,"Gain over 1,000 followers a week by using: getem.kronos/followers #abilaFinest #followme",,,
mbdata,20140123174943,KronosQuoth,"Don't raise your voice, improve your argument.  #POKRally #HI",,,
mbdata,20140123174953,POK,Sylvia Marek welcomes Lorenzo Di Stefano to the podium,,,
mbdata,20140123175000,blueSunshine,RT @truthforcadau Viktor-E should collaborate with Joni Mitchell #wishfulthinking,,,
mbdata,20140123175000,SaveOurWildlands,Scientists warn of ?devastation beyond belief?: SOW.kronos/climatechange/distafano_interview,,,
ccdata,20140123175000,,TRAFFIC STOP,,,N. Taxiarchon Ave / N. Alm St
mbdata,20140123175006,KronosQuoth,"When I let go of what I am, I become what I might be.  #KronosStar #POKRally",,,
mbdata,20140123175006,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,
mbdata,20140123175006,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,
mbdata,20140123175006,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,
mbdata,20140123175027,BlueVelvet,RT @Viktor-E Viktor-E wants to thank all the fans who have turned out for a great rally today.,,,
mbdata,20140123175029,KronosQuoth,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI,,,
mbdata,20140123175029,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,,,
mbdata,20140123175029,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,,,
mbdata,20140123175029,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,
mbdata,20140123175050,grassGreeener,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila,,,
mbdata,20140123175050,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,
mbdata,20140123175100,blueSunshine,RT @SaveOurWildlands Scientists warn of ?devastation beyond belief?: SOW.kronos/climatechange/distafano_interview,,,
mbdata,20140123175119,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,
mbdata,20140123175119,KronosQuoth,"Dreaming, after all, is a form of planning.  #KronosStar #POKRally",,,
mbdata,20140123175119,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,
mbdata,20140123175123,maha_Homeland,Prof De Stefano teaches environmental science at the University of Abila,,,
ccdata,20140123175123,,SUBJECT STOP,,,N. Carnero St / N. Omirou St
mbdata,20140123175150,KronosQuoth,No masterpiece was ever created by a lazy artist. #POKRally #HI,,,
mbdata,20140123175218,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,20140123175218,KronosQuoth,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI",,,
mbdata,20140123175218,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,
mbdata,20140123175218,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,
mbdata,20140123175232,POK,Prof Di Stefano is talking about the interdependence of corporate success and social well being,,,
ccdata,20140123175232,,BUSINESS CHECK,,,N. Agisilaou St / N. Lumen St
mbdata,20140123175249,KronosQuoth,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI,,,
mbdata,20140123175320,KronosQuoth,"Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally",,,
mbdata,20140123175320,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,,,
mbdata,20140123175348,starz1134,My cousin makes $1000 a day from home. U can too! clicke here: /homeworkers.kronos #pokRally,,,
mbdata,20140123175348,POK,The people and the businesses of Kronos should be partners with the lawmakers,,,
mbdata,20140123175348,SaveOurWildlands,How climate change affects Kronos: SOW.kronos/climatechange,,,
mbdata,20140123175348,AbilaPost,Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost,,,
mbdata,20140123175348,anaregents,Professor Di Stefano is talking about how corporations have a responsibilty to poeple and the earth. #POKrally,,,
mbdata,20140123175348,truccotrucco,preety sure ive heard this speech before from Prof Distefano,36.052,24.852,
mbdata,20140123175349,kedits,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks,,,
mbdata,20140123175359,maha_Homeland,Prof Di Stefano is telling us we have a right to demand good corporate citizenship from businesses in Kronos,,,
mbdata,20140123175359,ourcountryourrights,Professor Di Stefano knows they're killing us slowly with their corruption and corporate greed #POK,,,
mbdata,20140123175359,FriendsOfKronos,Prof Distefano should be stripped of his degrees and deported #POK #terror,,,
ccdata,20140123175359,,INCOMPLETE CALL FOR POLICE,,,N/A
mbdata,20140123175411,KronosQuoth,A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally,,,
mbdata,20140123175436,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,,,
mbdata,20140123175436,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,
mbdata,20140123175436,KronosQuoth,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI",,,
mbdata,20140123175457,maskedWoman101,He who hesitates is lost! #KronosStar #POKRally,,,
mbdata,20140123175459,BlueVelvet,RT @ourcountryourrights Professor Di Stefano knows they're killing us slowly with their corruption and corporate greed #POK,,,
mbdata,20140123175500,POK,Sustainability and responsible business practices are crucial to the success of our society,,,
mbdata,20140123175500,SaveOurWildlands,How to power your radio with vegetables:  SOW.kronos/greenliving,,,
mbdata,20140123175500,ReggieWassali,"Professor DiStefano """"we need to demand good corporations sustainability & responsibility"""" #POKRally""""",,,
mbdata,20140123175523,jaques,RT @maha_Homeland Prof De Stefano teaches environmental science at the University of Abila,,,
mbdata,20140123175528,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
mbdata,20140123175528,Clevvah4Evah,Best seizure salad evvah #POK #Rally #Grammar,,,
mbdata,20140123175528,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123175528,Clevvah4Evah,Your spelling and grammer are atrotious #POK #Rally #Grammar,,,
mbdata,20140123175554,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,
mbdata,20140123175554,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,,,
mbdata,20140123175554,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,,,
mbdata,20140123175554,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,
mbdata,20140123175622,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,
mbdata,20140123175622,Clevvah4Evah,Your spelling and grammer are atrotious #POK #Rally #Grammar,,,
mbdata,20140123175622,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,
mbdata,20140123175622,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,
mbdata,20140123175648,vetsRock,RT @AbilaPost Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost,,,
mbdata,20140123175650,deals4realz,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123175650,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,
mbdata,20140123175711,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,
mbdata,20140123175711,KronosQuoth,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI",,,
mbdata,20140123175711,junkman377,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,
mbdata,20140123175736,Clevvah4Evah,Serving filay minion tonite #POK #Rally #Grammar,,,
mbdata,20140123175747,eliza003,Someone said this real bad thing about you in a blog. click on watcher.kronos/filters   #pokRally,,,
mbdata,20140123175747,maha_Homeland,Kronos citizens and Kronos businesses are mutually interdependence,,,
mbdata,20140123175747,Viktor-E,See Viktor-E perform live at viktor-e.kronos/musicvideos,,,
mbdata,20140123175747,footfingers,corporations don't care about people or wildlife so why let them run your life? #POK,36.054,24.902,
mbdata,20140123175747,truccotrucco,dragging on & on im getting hungry,36.052,24.852,
mbdata,20140123175748,lordWally,RT @AbilaPost Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost,,,
mbdata,20140123175800,rnbwBrite,RT @POK Sustainability and responsible business practices are crucial to the success of our society,,,
mbdata,20140123175807,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,
mbdata,20140123175807,junkieduck113,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,
mbdata,20140123175829,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,
mbdata,20140123175829,KronosQuoth,There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI,,,
mbdata,20140123175829,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,
mbdata,20140123175849,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,,,
mbdata,20140123175849,maskedWoman101,You look different in this photo. pics.kronos/pics  #abila #pictures,,,
mbdata,20140123175849,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,
mbdata,20140123175849,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,20140123175900,slamrjamr,RT @SaveOurWildlands How to power your radio with vegetables:  SOW.kronos/greenliving,,,
mbdata,20140123175910,KronosQuoth,Life is 10% what happens to me and 90% of how I react to it.  #KronosStar #POKRally,,,
mbdata,20140123175933,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123175933,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,20140123175933,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,
mbdata,20140123175933,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,20140123180003,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",,,
mbdata,20140123180003,KronosQuoth,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",,,
mbdata,20140123180003,rockinHW,Artist ? musician? need more followers ? click here  followme.kronos/artists #abila #artists,,,
mbdata,20140123180028,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,
mbdata,20140123180028,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,
mbdata,20140123180048,KronosQuoth,Start where you are. Use what you have.  Do what you can.  #KronosStar #POKRally,,,
mbdata,20140123180048,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,20140123180112,KronosQuoth,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI,,,
mbdata,20140123180112,rockinHW,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,
mbdata,20140123180132,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123180132,KronosQuoth,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally,,,
mbdata,20140123180132,KronosQuoth,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI",,,
mbdata,20140123180203,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123180203,Clevvah4Evah,Dont loose your way in the dark going home #POK #Rally #Grammar,,,
mbdata,20140123180205,POK,Di Stefano: Long term profits are about more than just money,,,
mbdata,20140123180205,SaveOurWildlands,Thousands of cormorants may be exposed to chemicals according to a new study: SOW.kronos/distafano_S30127.pdf,,,
mbdata,20140123180205,ourcountryourrights,demand accountability in government #POK,,,
mbdata,20140123180205,FriendsOfKronos,what we need to demand Proffessor is that people like you stop aiding terrorists #POK,,,
mbdata,20140123180227,Clevvah4Evah,GAStech said they would give me a bonus! #POK #Rally #Grammar,,,
mbdata,20140123180227,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,20140123180236,maha_Homeland,Di Stefano: social engagement drives sustability innovation,,,
mbdata,20140123180250,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,20140123180250,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,20140123180250,whiteprotein,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,
mbdata,20140123180319,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,20140123180343,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123180401,maha_Homeland,Di Stefano: Corporate sustainability is more than just turning the office lights off when you leave,,,
mbdata,20140123180401,choconibbs,Back at the #POKLiesinthePark #POKRallyinthePark,,,
ccdata,20140123180401,,ALARM-SECURE NO CRIME,,,3247 N. Mikonou St
mbdata,20140123180405,plasticParts,RT @ourcountryourrights demand accountability in government #POK,,,
mbdata,20140123180413,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,
mbdata,20140123180413,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,
mbdata,20140123180413,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,20140123180413,Clevvah4Evah,I would like to return the complement #POK #Rally #Grammar,,,
mbdata,20140123180430,POK,Di Stefano: we need to engage stakeholders at every level for a sophisticated global partnership,,,
mbdata,20140123180430,choconibbs,Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove,,,
mbdata,20140123180435,choconibbs,"Go back to your farms, you sheep #baa-baa #POKRally",,,
mbdata,20140123180444,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,20140123180444,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,20140123180444,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,20140123180447,maha_Homeland,Di Stefano: We must hold businesses responsible for engagement and sustainability,,,
mbdata,20140123180447,choconibbs,If I see another Julianna-banana sign I'm going to vomit #POKRally,,,
ccdata,20140123180447,,DISTURBANCE-NOISE,,,101 Vatopediou Rd
mbdata,20140123180501,lindyT,RT @choconibbs Back at the #POKLiesinthePark #POKRallyinthePark,,,
